Label	X	Y	Z
_x_00000_y_00000_.jpg	0.15973748516704517	0.0	-0.15118831242504627
_x_00000_y_00160_.jpg	0.1519193761647187	0.049361597555332974	-0.15118831242504627
_x_00000_y_00320_.jpg	0.12923034013885562	0.09389133801947683	-0.15118831242504627
_x_00000_y_00480_.jpg	0.09389133801947683	0.12923034013885562	-0.15118831242504627
_x_00000_y_00640_.jpg	0.049361597555332974	0.1519193761647187	-0.15118831242504627
_x_00000_y_00800_.jpg	9.781099995683485e-18	0.15973748516704517	-0.15118831242504627
_x_00000_y_00960_.jpg	-0.049361597555332974	0.1519193761647187	-0.15118831242504627
_x_00000_y_01120_.jpg	-0.09389133801947683	0.12923034013885562	-0.15118831242504627
_x_00000_y_01280_.jpg	-0.12923034013885562	0.09389133801947683	-0.15118831242504627
_x_00000_y_01440_.jpg	-0.1519193761647187	0.049361597555332974	-0.15118831242504627
_x_00000_y_01600_.jpg	-0.15973748516704517	1.956219999136697e-17	-0.15118831242504627
_x_00000_y_01760_.jpg	-0.1519193761647187	-0.049361597555332974	-0.15118831242504627
_x_00000_y_01920_.jpg	-0.12923034013885562	-0.09389133801947683	-0.15118831242504627
_x_00000_y_02080_.jpg	-0.09389133801947683	-0.12923034013885562	-0.15118831242504627
_x_00000_y_02240_.jpg	-0.049361597555332974	-0.1519193761647187	-0.15118831242504627
_x_00000_y_02400_.jpg	-2.934329998705045e-17	-0.15973748516704517	-0.15118831242504627
_x_00000_y_02560_.jpg	0.049361597555332974	-0.1519193761647187	-0.15118831242504627
_x_00000_y_02720_.jpg	0.09389133801947672	-0.12923034013885562	-0.15118831242504627
_x_00000_y_02880_.jpg	0.12923034013885562	-0.09389133801947683	-0.15118831242504627
_x_00000_y_03040_.jpg	0.1519193761647187	-0.049361597555332974	-0.15118831242504627
_x_00050_y_00000_.jpg	0.18616355073654453	0.0	-0.11712003397620482
_x_00050_y_00160_.jpg	0.1770520580246341	0.05752770091077502	-0.11712003397620487
_x_00050_y_00320_.jpg	0.15060947627904728	0.10942418963734245	-0.11712003397620482
_x_00050_y_00480_.jpg	0.10942418963734245	0.15060947627904728	-0.11712003397620482
_x_00050_y_00640_.jpg	0.057527700910775005	0.17705205802463408	-0.11712003397620485
_x_00050_y_00800_.jpg	1.139922982637076e-17	0.18616355073654453	-0.11712003397620482
_x_00050_y_00960_.jpg	-0.057527700910775005	0.17705205802463408	-0.11712003397620485
_x_00050_y_01120_.jpg	-0.10942418963734245	0.15060947627904728	-0.11712003397620482
_x_00050_y_01280_.jpg	-0.15060947627904728	0.10942418963734245	-0.11712003397620482
_x_00050_y_01440_.jpg	-0.1770520580246341	0.05752770091077502	-0.11712003397620487
_x_00050_y_01600_.jpg	-0.18616355073654453	2.279845965274152e-17	-0.11712003397620482
_x_00050_y_01760_.jpg	-0.1770520580246341	-0.05752770091077502	-0.11712003397620487
_x_00050_y_01920_.jpg	-0.15060947627904728	-0.10942418963734245	-0.11712003397620482
_x_00050_y_02080_.jpg	-0.10942418963734245	-0.15060947627904728	-0.11712003397620482
_x_00050_y_02240_.jpg	-0.057527700910775005	-0.17705205802463408	-0.11712003397620485
_x_00050_y_02400_.jpg	-3.419768947911228e-17	-0.18616355073654453	-0.11712003397620482
